P50x_pft1,ax_pft1,P50_gs_pft1,FDrought_pft1,Drought_Threshold_pft1,Vc_max25_pft1,LNCm_pft1,LMR_pft1,WD_pft1,LMA_pft1,Al2As_pft1,Amax_pft1,stem_Kl_pft1,stem_ks_pft1,bmort_pft1,mort_disturb_frac_pft1,comp_excln_pft1,P50x_pft2,ax_pft2,P50_gs_pft2,FDrought_pft2,Drought_Threshold_pft2,Vc_max25_pft2,LNCm_pft2,LMR_pft2,PFT_pft2,WD_pft2,LMA_pft2,Al2As_pft2,Amax_pft2,stem_Kl_pft2,stem_ks_pft2,bmort_pft2,mort_disturb_frac_pft2,comp_excln_pft2
-4.960861308,2.58387315,-2.484375023,1,0.304543391,28.47240857,0.038406794,0.008378826,0.641929449,45.48380103,1.024109568,3.443158192,1e-04,1.024109568,0.17430488,0.453635891,1.475873554,-1.660306964,2.271766781,-1.114697074,0.904267776,0.084761641,66.07142747,0.037797936,0.008245998,2,0.455581111,71.73749533,0.97846228,8.638946202,0.000648424,6.344584805,0.041995034,0.124810239,2.630988139
-3.936229331,4.169281814,-2.860871319,1,0.052762161,29.94474561,0.02459251,0.005365102,0.583048071,84.19923647,0.1,3.633361991,6.66361967590388e-05,0.066636197,0.154519187,0.022875094,2.843287257,-3.612487975,1.225753201,-1.314331599,0.77674505,0.156552938,76.41669993,0.041357666,0.009022588,2,0.447152295,68.0929195,1.028007991,10.1846341,0.000889164,9.140673207,0.017967292,0.837659556,2.882083857
-2.5951301,1.839557606,-1.438569554,1,0.345291848,20.90987541,0.025611085,0.005587314,0.601695825,47.28936276,0.981360029,2.484408376,0.000461893,4.532832973,0.180294867,0.336634177,0.081306376,-3.893528558,2.992460675,-2.256490521,0.107292168,0.251913151,40.9563728,0.029314753,0.006395307,2,0.464258077,50.31869394,0.612683696,5.091420969,0.00049053,3.005396325,0.175215974,0.886679484,3.005426222
-3.251244243,5.934502387,-1.800280725,1,0.02715103,50.99308232,0.034160291,0.007452409,0.575137452,80.64656949,0.61604999,6.47316957,1e-04,0.61604999,0.031312513,0.371155415,0.412896193,-1.478460232,4.522756095,-2.911724956,0.472526645,0.09711334,65.91176617,0.037310692,0.008139701,2,0.477445982,56.29958056,1.447588345,8.615465491,0.000142421,2.061666541,0.069406167,0.876565019,2.45871851
-0.3,4.774569187,-2.892154095,1,0.209509443,46.81807215,0.036049655,0.007864593,0.575497765,41.63930477,0.941537249,5.892433204,0.000777293,7.318503169,0.00130186,0.293262055,3.520839382,-2.608352787,2.69332294,-2.460498211,0.450767258,0.044836822,38.19567832,0.037634718,0.00821039,2,0.450502759,39.20765624,2.249134085,4.720076185,0.001184704,26.64557971,0.080186118,0.844785523,0.773112149
-2.421517688,2.184478133,-2.507788245,1,0.073660731,58.11041887,0.02236585,0.004879334,0.553876989,55.30893343,0.564178209,7.482311097,0.00083061,4.686121475,0.013835706,0.858422698,1.583989411,-0.3,2.389963261,-2.221103549,0.896899678,0.348778774,87.78336265,0.027093239,0.005910661,2,0.43137241,69.5560042,0.400906215,11.93672119,0.00156488,6.273702802,0.134791176,0.88997234,2.001165192
-2.412149323,2.915904927,-0.836724833,1,0.263918104,59.54330947,0.034849964,0.007602868,0.588348666,64.01044055,0.502444204,7.688343532,1e-04,0.502444204,0.087876905,0.549100424,3.720128024,-1.991033781,4.725470809,-1.996782252,0.262458144,0.295225834,40.42859617,0.025995526,0.005671184,2,0.490826561,57.54733186,1.224979414,5.020133713,0.000276143,3.382697179,0.111639006,0.99045609,0.08992381
-2.17841109,1.79707799,-0.575573812,1,0.293779788,34.98437219,0.027310622,0.005958085,0.566697265,73.79748841,1.238747974,4.292963885,0.000814145,10.08520939,0.196482574,0.823089474,1.295591212,-1.906555309,5.053906803,-1.102019052,0.481030017,0.327077414,23.89332543,0.03749061,0.008178952,2,0.483831444,55.36071687,0.923118356,2.858962009,0.000641152,5.918596103,0.14283036,0.868235484,3.259175141
-2.931127999,4.464690578,-1.661950389,1,0.069968057,45.72795531,0.025371588,0.005535066,0.583330661,68.95920757,1.279331272,5.742189436,0.00082822,10.59567121,0.002423887,0.770947481,3.669707899,-2.039035526,0.5,-2.852785404,0.378586221,0.192412634,21.0643161,0.015110007,0.003296399,2,0.411107233,66.5221162,1.127585459,2.503678461,0.001407661,15.87258503,0.095640825,0.574924868,0.561531272
-0.367174723,2.209736952,-1.452257855,1,0.158349543,15,0.024752388,0.005399981,0.571154809,67.78179104,0.742389186,1.756912576,0.001383663,10.27216196,0.152698445,0.786983005,1.874224179,-3.097489864,3.919032755,-1.808211288,0.659249978,0.250482376,68.20538315,0.037992883,0.008288527,2,0.470269494,54.65861642,1.050169228,8.953880444,0.00127645,13.40488982,0.051805195,0.213237555,1.618793871
-1.453688683,1.098205232,-3.32081207,1,0.220343296,23.93472859,0.021275572,0.004641479,0.590888753,57.30139396,0.814728944,2.86419387,0.000854869,6.964865794,0.041422984,0.326987589,0.045534612,-1.244459409,0.5,-1.794251213,0.289095582,0.32740066,51.55852083,0.037710939,0.008227018,2,0.443009792,54.22894609,0.217648668,6.55246475,0.001513386,3.293865055,0.157128517,0.929421271,3.941193548
-2.316011517,4.737848981,-1.644210748,1,0.200850156,38.27852457,0.022077742,0.00481648,0.589601249,76.54573778,0.876743134,4.731164179,3.9706055937469e-05,0.348120119,0.082123213,0.470933255,3.420770125,-1.783603844,0.5,-2.037290324,0.92632076,0.315588478,59.79413082,0.037424417,0.008164511,2,0.442301219,38.83146599,0.881371887,7.72450638,0.000926673,8.167437398,0.16947692,0.380514022,1.909408714
-2.233085017,3.545091414,-0.819687908,1,0.12577649,52.03811484,0.037276916,0.008132332,0.590381704,59.24258343,0.668869311,6.619840897,1e-04,0.668869311,0.12058232,0.237822806,1.53332841,-1.445588226,2.109043983,-2.046057636,0.165092231,0.202957413,26.89863483,0.028932938,0.00631201,2,0.520198081,49.72491532,1.065173324,3.241116267,0.000142875,1.521868659,0.03132866,0.747861934,0.810125727
-0.830641334,1.829315006,-1.167853319,1,0.270431766,37.80112828,0.028844025,0.006292612,0.58057323,66.03089647,0.1,4.667317888,0.000334329,0.334329334,0.084478263,0.081483907,2.418271879,-2.462955067,0.5,-1.886907449,0.239631648,0.292393153,68.74696952,0.025594009,0.005583589,2,0.460468911,42.56674321,1.336569462,9.034134354,0.001583483,21.16434839,0.158938825,0.137590475,3.074748882
-3.429509958,5.027437702,-1.9739125,1,0.185234713,81.98615087,0.046893816,0.010230355,0.590823164,32.37266185,1.138195192,11.03620231,0.000973701,11.08262339,0.172732692,0.993077871,0.910902754,-1.898327302,4.789600465,-1.496971553,0.955314277,0.294296055,57.87945751,0.024235462,0.005287208,2,0.479107845,54.93183605,0.498511685,7.449190799,1e-04,0.498511685,0.001143168,0.31996604,1.697483495
-3.135564447,6.843887316,-1.629033415,1,0.182336797,60.39914088,0.031974305,0.006975514,0.581245312,71.08077551,0.356569311,7.811854863,6.10273566163102e-05,0.217604825,0.197294739,0.914240897,1.3865113,-1.340204053,1.892927702,-1.719772867,0.081459086,0.06388581,65.63234163,0.02341553,0.005108332,2,0.484354939,48.82851399,0.879107963,8.574399422,0.000357309,3.141130531,0.051062792,0.254808777,0.226076882
-1.864321411,0.5,-3.019269977,1,0.111572459,53.17199123,0.031671574,0.006909471,0.559418574,10,1.764148446,6.779569386,0.001251873,22.0849047,0.114964365,0.493015738,1.813035258,-1.796214075,7.194123479,-2.467023922,0.983807587,0.123092174,58.17982074,0.039384568,0.008592137,2,0.498143148,60.63672459,0.586736359,7.492268302,0.000921692,5.407902661,0.0872649,0.168264605,2.792944326
-2.03162206,0.5,-0.916887885,1,0.10170051,15,0.014924021,0.003255824,0.563648945,80.9711783,0.981538465,1.756912576,1e-04,0.981538465,0.189490258,0.439556613,1.283008832,-1.456041841,0.5,-0.94603158,0.320441954,0.152210152,71.51354381,0.036495868,0.007961939,2,0.439511851,64.46254412,0.61009044,9.446135756,1e-04,0.61009044,0.016116021,0.780375464,3.203913829
-3.733396739,3.748367441,-1.634800697,1,0.250622969,56.64083148,0.03475859,0.007582934,0.584374786,64.64048719,1.107376283,7.271993381,0.000385494,4.268868276,0.088561226,0.505105799,0.977242782,-3.4969555,3.823823083,-0.832561301,0.792014783,0.013477418,54.63235976,0.033272455,0.007258719,2,0.458842523,48.88134172,1.135257893,6.986187691,0.000333137,3.78195895,0.044293989,0.734279291,2.771466974
-3.295581239,4.839701938,-1.093525068,1,0.245163756,18.65835991,0.026932657,0.005875628,0.55770831,50.93759916,0.873535941,2.204966766,1e-04,0.873535941,0.148514626,0.348261105,2.326488465,-0.967320114,1.242029248,-2.133774873,0.204746553,0.185302137,89.36118169,0.022128147,0.004827477,2,0.517025272,64.20152406,0.596871642,12.18427679,0.000454954,2.71549366,0.001733909,0.934529209,0.723252285
-0.824718584,2.238806965,-1.612362353,1,0.24306925,50.01467103,0.021528793,0.004696722,0.587869422,62.63807952,0.298828236,6.336321652,0.000272237,0.813519724,0.054573906,0.582094423,1.501157024,-1.89450575,4.429526405,-2.873936359,0.173259687,0.245084815,87.45442456,0.052268183,0.011402827,2,0.418421967,18.33336454,0.604670617,11.88524371,0.000559996,3.386132975,0.144690806,0.727417161,0.896376564
-2.453374324,3.465122562,-1.502868018,1,0.057986172,74.57017999,0.023755411,0.00518248,0.560989556,70.07133021,0.354184053,9.905276901,0.000888976,3.148612907,0.09346161,0.118509908,0.263757383,-1.418445773,3.811556673,-2.123705076,0.234579587,0.329605959,35.50667471,0.019595065,0.004274859,2,0.45022489,62.3294664,1.163968622,4.362073788,0.001535561,17.87345165,0.123457084,0.266377595,1.722762317
-0.922940101,2.294554574,-1.828984299,1,0.298203548,49.37435159,0.026660153,0.005816179,0.541866649,69.4648686,0.793229122,6.247010354,0.000937488,7.436429983,0.168431699,0.059713821,2.529510531,-1.404515827,0.5,-1.682916691,0.079103177,0.330805269,96.4132233,0.033058989,0.007212149,2,0.496188983,61.75055668,0.840366019,13.30342539,0.001485438,12.48312026,0.186799694,0.58740065,3.860884041
-0.3,0.5,-2.0147774,1,0.21184726,36.64065132,0.025974154,0.005666521,0.559307564,68.19853483,0.889384374,4.512598552,1e-04,0.889384374,0.018848099,0.10235608,3.8209977,-1.933404679,1.560902335,-1.544672509,0.371667905,0.114694814,64.92950266,0.035620069,0.007770874,2,0.525020209,61.47129404,0.310139975,8.47126175,0.001284944,3.985125512,0.016487085,0.02182349,0.553656409
-3.396708332,1.007505867,-2.024013916,1,0.276579867,63.35982317,0.035279722,0.007696624,0.533479694,77.11251161,0.405236617,8.241729444,1e-04,0.405236617,0.024856257,0.43180188,0.340209787,-0.3,2.274736136,-1.361633737,0.107681163,0.258544383,67.09553998,0.035399617,0.007722781,2,0.435285043,29.81274559,1.476724099,8.789831505,0.000354258,5.231412255,0.104438559,0.814532745,3.513382579
-0.3,3.166930739,-0.41008455,1,0.143073808,22.49800795,0.030776726,0.006714251,0.533276719,55.8841214,0.997839228,2.683186461,1e-04,0.997839228,0.072537753,0.982323611,0.84215939,-3.024505401,5.517997945,-1.077482993,0.585936342,0.033017837,72.31547431,0.040089938,0.008746021,2,0.471648413,74.03903074,0.691152857,9.56619573,0.000427888,2.957363235,0.198717775,0.246901644,1.849421175
-1.089186347,1.807475239,-1.233712881,1,0.047400281,63.16985523,0.043083991,0.009399204,0.608223256,40.85386947,1.032092593,8.214026731,0.001044801,10.78330965,0.164368909,0.244020097,1.048809159,-1.556987631,1.614459912,-0.771301871,0.361372777,0.027232253,55.00978979,0.020168776,0.00440002,2,0.448166222,83.00799021,1.079603287,7.039751477,0.000692681,7.478208708,0.021249126,0.257715267,0.823525679
-1.441826869,3.649310888,-2.353197353,1,0.247714143,60.05281163,0.037686817,0.008221756,0.578358084,69.99764665,0.476173027,7.761832824,0.001258475,5.992519756,0.087620085,0.964588014,1.752284961,-1.783459541,4.05949731,-1.979120881,0.296887356,0.135219277,62.92394508,0.029841865,0.006510301,2,0.462707041,71.97338561,0.525454844,8.178190506,0.000889027,4.671433638,0.042526117,0.819120367,3.536266205
-2.859936814,4.613469746,-0.553232385,1,0.105581553,41.37064503,0.023288513,0.005080622,0.55719021,59.29610212,1.105096545,5.147474418,0.001173442,12.96766289,0.107699971,0.012003814,0.176050336,-0.668673369,2.679603783,-2.043524685,0.60511213,0.036012563,39.32145116,0.038307151,0.008357088,2,0.420375814,41.28494371,0.983666877,4.871043469,4.24976163509365e-06,0.041803498,0.061415517,0.443657889,2.254413702
-1.841109242,3.907683152,-0.70343962,1,0.239135881,36.34098175,0.029723101,0.006484392,0.601127334,67.44537165,0.696667206,4.472756526,0.000110689,0.771136048,0.085964244,0.735934887,1.161231064,-2.923986503,2.439158383,-1.19182223,0.318137922,0.212223053,45.94974439,0.02779926,0.006064687,2,0.426997938,52.08942956,0.698060247,5.772710242,0.00115464,8.06008389,0.047468491,0.867893989,1.219566446
-1.111059738,0.608392575,-2.216572727,1,0.222825672,15,0.027434718,0.005985158,0.608107991,34.65142588,1.342833918,1.756912576,0.000155011,2.081545337,0.073691267,0.426488438,2.993960586,-1.164660951,2.751690633,-0.562778098,0.170875368,0.288969032,94.24818828,0.043633518,0.009519088,2,0.435602588,60.45700943,1.339606803,12.95764267,0.000815252,10.92116784,0.022615697,0.063543475,3.563388123
-1.432209501,1.428597516,-0.243542742,1,0.240410035,37.16857719,0.029195797,0.006369355,0.524855039,59.48933143,0.866330548,4.582899017,0.002224847,19.27452733,0.167480796,0.586106262,3.683025244,-3.240995053,3.825601023,-3.228905883,0.666837622,0.168450686,63.06879054,0.037338612,0.008145792,2,0.473432413,54.75586157,1.154914598,8.199295342,0.000692858,8.001918845,0.018495725,0.480402617,1.154181865
-1.841109242,3.907683152,-0.70343962,1,0.239135881,36.34098175,0.029723101,0.006484392,0.601127334,67.44537165,0.696667206,4.472756526,0.000110689,0.771136048,0.085964244,0.735934887,1.161231064,-1.407046635,0.5,-2.39046127,0.725326036,0.063092983,43.56338406,0.025808153,0.005630307,2,0.426790039,52.9880009,1.174753163,5.445583981,2.52220344585266e-05,0.296296648,0.150583128,0.244792839,3.140057025
-3.855784381,3.793038076,-0.998917365,1,0.178148094,64.88718864,0.036469644,0.007956218,0.586036678,40.79839718,0.865902493,8.465059546,0.000700223,6.063246611,0.003410215,0.235855116,1.284391075,-0.3,2.151320754,-2.093022503,0.479095105,0.246715712,49.70945844,0.036173308,0.007891569,2,0.486702682,63.37254917,1.268639264,6.293726246,1e-04,1.268639264,0.134892628,0.315786242,1.097042934
-3.52321119,1.398661901,-1.616969922,1,0.232899042,19.90734425,0.023004932,0.005018756,0.615388772,67.87354016,1.485466987,2.359637073,0.000294404,4.37327096,0.145038728,0.847159731,2.652519399,-2.27749015,1.601288358,-2.365199776,0.479688758,0.045198225,40.64894942,0.024885463,0.005429013,2,0.422757934,27.87672877,1.013831752,5.049880108,0.001081288,10.96243848,0.076395479,0.728766946,1.019345843
-2.78436627,0.5,-3.049956877,1,0.021816264,34.49118037,0.028811271,0.006285467,0.615645136,46.96885475,1.337302825,4.227834132,1e-04,1.337302825,0.106705642,0.788373902,1.783329983,-2.035595135,1.862119811,-1.285547258,0.568352897,0.09869663,72.98792739,0.029555594,0.006447848,2,0.473614493,49.61946121,0.245299251,9.66709033,0.00032799,0.804556734,0.126643429,0.708130286,3.822900255
-2.357994204,1.142480502,-1.91863307,1,0.316286362,19.10774972,0.024607312,0.005368331,0.519096826,50.33284506,0.116420515,2.260518653,0.000473094,0.55077827,0.054304467,0.639713095,0.855608251,-2.688381954,2.906133613,-1.335419332,0.128433875,0.203342658,72.22314336,0.033153134,0.007232688,2,0.37267864,63.85597667,1.409635598,9.552358029,0.000658893,9.287989892,0.128019603,0.911179444,1.834327725
-1.953505089,0.5,-2.277860654,1,0.052009581,65.57304394,0.041930426,0.009147542,0.560085062,47.51949147,0.739146862,8.565689183,0.002389949,17.66523018,0.104958654,0.607836308,1.444758474,-0.921006939,2.930507852,-0.767281351,0.781816666,0.340144442,62.10011006,0.038757939,0.008455432,2,0.433541297,31.07532968,0.501245608,8.058335232,0.001432288,7.179280132,0.157361283,0.522201031,3.883968174
-0.811942725,2.332826881,-0.293515011,1,0.059702864,34.18464292,0.029447149,0.00642419,0.578489027,66.71562934,1.276410887,4.187416437,0.001518776,19.38581749,0.174533074,0.708891222,0.573317558,-1.941849447,0.5,-1.88511065,0.861827881,0.078899484,37.94157271,0.030038835,0.006553272,2,0.424798722,32.33560559,0.547052205,4.686088767,0.000238173,1.302928983,0.047294827,0.596737186,3.740207839
-2.684517898,4.020024307,-2.029070929,1,0.115452663,60.40993277,0.037278817,0.008132747,0.540524644,36.9097841,1.110496819,7.813414477,0.000540928,6.006986282,0.02891904,0.248913445,3.173565299,-2.272344938,1.874002609,-2.277920951,0.192224204,0.019044629,96.76787423,0.037667618,0.008217568,2,0.431496228,45.64178379,0.238833525,13.3602516,0.001043515,2.492262777,0.150280746,0.698325508,2.424910503
-0.837340975,0.5,-2.273547016,1,0.076449639,34.64695412,0.011901651,0.002596464,0.564275277,82.61373817,0.825752805,4.248391767,0.000441868,3.648738353,0.13643399,0.199860693,2.273118442,-0.3,0.5,-0.512660868,0.977391673,0.343727714,35.29162046,0.024772088,0.005404279,2,0.446710007,21.87386,0.443445291,4.333601385,0.000322246,1.428985049,0.027978695,0.09253297,1.807734543
-4.027608135,2.121199148,-2.616599186,1,0.070591944,60.33711686,0.029954639,0.006534904,0.531310419,97.24278821,1.122981509,7.802892363,1e-04,1.122981509,0.039794151,0.20273253,2.601935795,-2.019586708,1.617849868,-0.745653967,0.370158748,0.256667355,46.89307567,0.037885463,0.008265093,2,0.487421843,23.0447361,1.225372809,5.902791733,0.000581409,7.124432099,0.043946457,0.984744048,3.891805556
-1.852464505,1.394393512,-2.707476395,1,0.039212088,62.77313784,0.039534265,0.008624795,0.531030428,67.80439262,0.289637753,8.156227184,0.000225957,0.654456584,0.192985913,0.444723292,3.490603681,-1.711701398,2.431313554,-1.168026336,0.046350253,0.114096438,58.12908276,0.043387646,0.009465449,2,0.453441501,23.66105372,1.009266471,7.484988618,0.000932518,9.411594109,0.045837891,0.797355431,1.114514131
-1.769222982,7.262681252,-1.714082068,1,0.012684449,32.71059431,0.035776211,0.007804938,0.593152922,83.55756359,1.071326776,3.993735616,0.000154847,1.658916201,0.042200327,0.313946794,2.912933744,-2.953427284,4.49218869,-2.008696679,0.750056749,0.038452954,44.19506133,0.03131039,0.006830675,2,0.466376109,65.02153277,0.945734827,5.531903279,1e-04,0.945734827,0.112253224,0.95227567,1.30052088
-1.591561063,5.937132611,-1.991014407,1,0.246391813,50.52150124,0.035256107,0.007691472,0.514325737,55.29399708,1.235029222,6.407153485,0.000662651,8.183928028,0.036387287,0.411787174,1.997545107,-0.849963631,3.765468352,-2.007878312,0.535688687,0.069720923,54.79060087,0.040464153,0.00882766,2,0.430621718,33.43091602,0.801567474,7.008636651,0.001060121,8.497588235,0.081209538,0.365782296,2.244008952
-1.757671669,2.111253804,-2.319657383,1,0.023619398,59.0310103,0.025406605,0.005542705,0.582985119,63.55236367,1.152417019,7.6145718,0.000597953,6.890908652,0.189906275,0.206567946,1.71570646,-3.292367996,3.613416208,-1.02917487,0.956231147,0.215532974,55.60903798,0.030203816,0.006589264,2,0.415418464,54.05685615,0.953808854,7.124932659,0.000237431,2.26464046,0.160732211,0.1046531,1.886935985
-2.986112965,0.95468037,-1.214180822,1,0.057414505,46.28730723,0.025690355,0.005604608,0.54924604,83.31012773,0.407100159,5.819208954,1e-04,0.407100159,0.172812046,0.328883544,3.609039189,-1.825957611,4.279692763,-1.202711497,0.529430997,0.310918262,47.59534964,0.035978139,0.007848991,2,0.449669832,68.72582481,0.84293227,5.999913401,0.001066161,8.987018327,0.020892996,0.642766558,0.62593722
-0.726856151,0.5,-2.003585781,1,0.19732028,34.57881347,0.023056808,0.005030073,0.593474973,85.38430721,0.896975662,4.239397637,0.000652185,5.849943339,0.181975796,0.292094016,2.253589661,-3.99512966,5.752842973,-2.298477955,0.460558803,0.204945916,82.00651644,0.033586585,0.007327249,2,0.492066417,67.3486653,1.307192157,11.03934075,0.000786198,10.27711209,0.108503402,0.974574708,0.504725028
-2.174760704,1.533038187,-2.677467578,1,0.042951148,73.67284423,0.02680923,0.005848702,0.557152116,53.07531898,0.487589768,9.770060017,0.000913181,4.452575318,0.105949184,0.231730224,3.969160301,-2.271502085,2.397053566,0.01953339,0.468372697,0.221204468,99.35446051,0.033219326,0.007247128,2,0.447528772,64.93900397,0.657935803,13.76698868,0.001403936,9.236998562,0.172357295,0.320934984,0.92644962
-0.830280438,0.979888465,-2.069780144,1,0.269475623,71.06514055,0.027752627,0.006054513,0.573782921,53.56290233,1.419424393,9.379127847,0.001176808,16.70389914,0.162606012,0.260628737,0.886447705,-2.659508601,1.509280975,-2.273008696,0.909675273,0.302889123,41.07288697,0.032988156,0.007196696,2,0.437941811,47.48003476,0.734010222,5.10717737,0.000719906,5.284183057,0.061174654,0.805764624,0.171023793
-1.336392432,3.795091597,-3.416399896,1,0.035442207,54.13753692,0.03516837,0.007672332,0.600874921,66.16085786,1.23227566,6.916065523,1e-04,1.23227566,0.002653532,0.800403479,3.879021377,-0.889306177,0.869003922,-1.627664976,0.031354505,0.194549067,66.64607942,0.024616735,0.005370387,2,0.454082379,90.76456527,1.402272376,8.723553051,0.000934429,13.10324551,0.106416947,0.026304561,1.478918901
-3.112763279,3.42847556,-1.555551106,1,0.052948984,28.27136949,0.029392423,0.006412251,0.609735018,83.7164995,0.476992897,3.417275615,1e-04,0.476992897,0.027670715,0.821064006,3.028015206,-0.710734041,1.449901443,-1.199694815,0.551700275,0.240780096,71.07119197,0.032523927,0.00709542,2,0.417732016,62.72279961,0.269102765,9.380031557,1e-04,0.269102765,0.074394571,0.548670813,3.406555485
-1.874919984,6.21901591,-2.625501855,1,0.047800687,38.12451095,0.016561427,0.003613041,0.507540902,62.55738963,0.791061617,4.71055404,0.00182313,14.42207894,0.043038594,0.458832033,3.387104199,-1.404893072,4.934763934,-1.53388703,0.566799313,0.226182223,72.998986,0.033214376,0.007246048,2,0.461852811,40.29227528,0.741408745,9.668751228,0.000529018,3.92218797,0.139715381,0.076539485,3.947347579
-3.433262286,2.318612142,-2.095444189,1,0.142153866,34.5304854,0.029833295,0.006508432,0.562297012,53.46700955,0.487569396,4.233020085,1e-04,0.487569396,0.13892685,0.0638196,0.985250141,-0.3,1.083622159,-1.198753496,0.875041138,0.059296527,43.51872616,0.021935218,0.004785387,2,0.495533622,46.04361506,0.709124662,5.439488875,0.000529278,3.753241595,0.05496447,0.385265736,0.894121269
-0.926634482,4.287948136,-0.61263274,1,0.325545723,65.24573099,0.040077814,0.008743376,0.628677747,44.36803515,1.389055464,8.517638805,0.000997137,13.85077925,0.123778613,0.290527774,0.062911727,-2.746209119,0.5,-2.500881549,0.987702853,0.036981238,42.91347325,0.040287144,0.008789043,2,0.434202109,37.08858782,1.173911392,5.356978401,0.00183283,21.51579867,0.001955463,0.822089847,0.420154834
-3.385281367,5.602199595,-2.011417421,1,0.24103178,71.87465046,0.029019417,0.006330876,0.530279235,92.52456365,0.1,9.500163134,0.001344469,1.344468659,0.009454095,0.205736051,1.608141281,-4.594373102,4.09689063,-3.256242908,0.873976152,0.236055666,55.52490481,0.028774237,0.006277388,2,0.463625975,27.64950182,0.762449394,7.112963225,0.001163119,8.868194855,0.111016097,0.961111098,3.617385633
-1.952448245,2.126640607,-0.386501138,1,0.025807582,51.02796926,0.023111815,0.005042074,0.605408225,63.43853622,1.429706754,6.478057577,0.000339122,4.848446982,0.134393657,0.55653612,2.785700318,-1.333954357,1.810269394,-2.914384451,0.627157077,0.074534836,41.33003718,0.023080895,0.005035328,2,0.465045842,51.21563481,0.995340691,5.141976158,9.42400523762917e-05,0.938009589,0.088139547,0.018306798,2.10875911
-2.722082801,2.63466579,-1.644582503,1,0.141827775,59.23475552,0.042219537,0.009210614,0.571810041,44.47563571,0.949353888,7.643896826,0.000296697,2.816703995,0.048985978,0.695410363,1.118377964,-0.969214457,1.785771503,0.109992535,0.763692845,0.175241815,73.77381159,0.034876674,0.007608695,2,0.438834473,59.83240777,0.567407531,9.785256818,0.001397682,7.930552329,0.082460151,0.94699969,3.805580412
-2.494317877,5.726685557,-1.967711468,1,0.136912009,52.53401523,0.037701952,0.008225058,0.550244036,30.43043515,1.344726641,6.689622969,5.87062212893882e-05,0.789438198,0.190624867,0.460528205,3.303479186,-1.622099207,1.249596413,-0.468600007,0.330562239,0.138335085,51.40031635,0.026902062,0.005868954,2,0.450954308,63.8505957,1.436849079,6.530263315,0.001592611,22.88341255,0.01231677,0.178353001,3.699273884
-1.548050675,0.5,-1.324423533,1,0.101110162,60.94487337,0.032731455,0.007140694,0.555924292,74.81712514,1.259788875,7.890789832,1e-04,1.259788875,0.131559759,0.593650953,1.862945326,-3.792500308,2.988847951,-0.85646671,0.397639291,0.182724574,25.21973042,0.031540282,0.006880828,2,0.458487007,36.5150939,0.484892017,3.027030503,0.00047152,2.286365045,0.141616356,0.356813058,3.929688068
-1.050917179,4.371877591,-1.725574048,1,0.021432147,32.82316788,0.027394376,0.005976357,0.578053039,55.77673554,1.111739234,4.008487507,0.001806915,20.08817999,0.173332292,0.064694262,1.107449258,-1.371785053,1.027948147,-2.688329958,0.249366573,0.057395251,64.62851403,0.034901225,0.007614051,2,0.468913982,50.54261081,0.870920366,8.427161809,0.002019093,17.58468881,0.027151996,0.638484247,3.105613457
-2.95922402,1.074733111,-1.905291122,1,0.041553363,72.00140535,0.027540686,0.006008276,0.569308867,65.06877737,0.510132756,9.5191414,1e-04,0.510132756,0.194285782,0.599684632,3.829734061,-2.529655927,2.843369449,-0.90463134,0.420195571,0.260796712,96.88754196,0.03442089,0.007509261,2,0.461971587,61.18935192,0.734214433,13.37943779,0.000188253,1.382182187,0.075671755,0.160516142,3.704963554
-5.117143904,6.552320131,-3.784557077,1,0.329017261,29.46761636,0.032376966,0.007063359,0.584623944,42.94707796,1.245967055,3.571599178,9.03576432072395e-05,1.125826466,0.179433043,0.980774519,3.256794364,-3.172321295,5.608288169,-2.191961631,0.833002789,0.117660319,51.71073341,0.034095307,0.007438232,2,0.43852254,34.76665224,1.201583807,6.573836585,0.000434377,5.219402604,0.044168353,0.45935801,2.124475758
-3.660352062,2.107236193,-1.077467133,1,0.158649632,72.78820638,0.047177261,0.010292191,0.515241886,44.7788685,1.166305219,9.637103425,0.001753745,20.45402022,0.07012934,0.754888251,1.5244015,-1.324642325,1.656804829,-1.042712603,0.184704974,0.046180955,27.95883642,0.025973181,0.005666309,2,0.482034704,49.17036831,1.545762575,3.377081283,1e-04,1.545762575,0.179884508,0.520769064,0.028444241
-3.47037,4.311258667,-2.952480894,1,0.156979557,24.22281942,0.023641194,0.005157563,0.623056272,67.03046846,0.85012387,2.900623723,0.000444279,3.776919985,0.144965351,0.077075359,0.086185097,-1.513247763,0.970048053,-0.960887475,0.366463226,0.03729529,55.87985103,0.024555695,0.005357071,2,0.491523895,73.68044005,1.127607542,7.163483161,1e-04,1.127607542,0.147094939,0.241651721,2.975849331
-1.545053812,2.33899066,-0.278917323,1,0.043655302,62.24604535,0.026067561,0.005686899,0.611390088,68.00261545,0.740979589,8.079543938,0.000565182,4.187883297,0.089394592,0.826869913,3.874435044,-2.285261254,2.100501184,-2.686963766,0.948000317,0.017266929,52.98233195,0.027801919,0.006065267,2,0.496675138,54.04760469,1.11362569,6.752809701,0.002496692,27.80380663,0.089250379,0.473549856,3.498180437
